Deviation
2.46847
2.40111
2.53952
2.3305
2.87821
1.88873
3.12674
2.81376
2.38254
3.11285
2.01256
3.55361
2.44797
2.05163
2.22682
2.9567
2.54577
2.43037
2.00802
2.03576
2.83058
3.14528
2.9088
2.69976
2.63143
3.0496
2.41393
2.3738
2.55871
3.02105
1.92008
2.02329
2.33617
4.0516
2.5314
1.78805
2.04589
2.25264
2.4108
2.64718
2.70186
2.12237
2.42091
2.14644
2.09204
2.56678
2.70817
3.98578
2.31344
2.46023
2.6538
2.41941
2.48631
2.51392
2.49493
1.95479
1.65699
1.97097
2.24528
2.23341
1.80198
2.67708
3.02459
1.71839
2.44296
1.83951
2.60443
2.4235
2.47208
2.4735
2.22043
2.59198
2.68881
2.42887
2.4631
2.83687
3.00938
2.04594
2.06853
2.53253
2.0614
2.21879
1.96644
2.96538
1.92446
2.5196
2.0873
1.7218
2.21331
2.2934
2.53531
3.28534
2.34011
3.48428
2.52131
2.47612
3.29228
2.25373
2.89478
2.31776
1.95353
2.82354
2.23688
2.44011
1.97936
2.17534
3.35122
1.72152
2.46206
1.87016
1.53034
2.10326
2.12251
2.42305
2.83407
2.08777
2.78399
1.46005
2.63083
1.94165
2.28273
1.90058
2.28912
2.5418
2.5899
2.40694
2.69169
1.76532
1.69535
2.24851
2.6293
2.15978
2.18339
2.23065
1.97782
2.12491
2.00665
3.43295
1.99372
2.14493
2.08175
2.72545
1.63807
2.26259
1.67388
2.44147
1.48574
2.45105
2.09377
2.33542
4.74791
1.94009
2.37157
2.7823
2.64614
2.45385
2.89982
1.99711
2.44837
2.25543
2.98478
2.67327
2.48035
2.59092
2.46835
2.54361
2.40824
2.49713
2.46262
2.98954
3.03581
1.98781
3.07868
2.26072
2.19757
1.88582
2.0998
2.76615
2.6379
2.3041
2.33814
2.44833
2.07094
2.98367
2.14589
2.30189
2.50438
3.38521
1.80692
1.78454
4.11819
3.54165
1.7314
1.91624
3.1525
1.86007
2.41154
2.51727
2.0197
2.42673
2.20759
2.06625
2.54176
1.75541
2.47521
2.25269
2.32974
2.45345
1.55045
1.96314
1.85923
2.89867
2.31238
3.1326
2.43085
1.94796
2.45213
2.1969
2.94631
2.70339
2.14145
2.25808
2.14981
3.2262
2.1978
2.24851
2.16843
3.02024
2.32258
1.84759
2.27175
2.87385
2.57875
3.02102
1.80855
2.42281
2.33533
1.5668
1.8568
4.84595
2.42467
2.19632
2.31459
2.40755
2.62337
2.75724
2.20825
4.12846
2.20865
1.82549
1.70814
2.44376
2.52857
2.5871
2.73694
2.29673
1.7592
1.86916
1.94403
2.36694
2.64881
1.90645
2.44368
2.50732
1.84509
2.89651
4.45302
2.48521
2.74531
2.25703
2.41044
2.4145
1.6466
1.98099
2.02228
1.88436
1.84307
1.90897
1.96344
2.11372
2.26683
1.85807
2.63411
2.90482
2.58891
2.84229
2.57898
1.89691
1.76549
2.34057
2.40706
3.5026
2.16191
2.38591
1.90681
2.53655
2.4
1.83016
2.69685
3.02248
2.1126
2.81669
2.62546
2.5038
1.62828
1.78454
2.67774
2.79222
1.74117
2.58368
2.38254
2.69249
1.74527
2.60748
1.90917
2.00954
2.69536
2.71099
1.9881
2.00978
3.34319
2.8193
1.54855
1.92355
1.73479
1.48303
2.30975
2.80769
2.29122
2.77518
2.02097
2.06966
2.01932
2.07482
2.06197
3.06246
1.64171
2.04627
2.17628
2.11028
2.26674
2.27637
2.07307
2.6511
2.48205
1.70952
2.05941
2.11534
1.93776
2.15901
2.70944
1.67259
1.72391
2.16965
2.10526
2.27538
1.87414
2.38176
2.06036
1.75474
1.76837
3.24698
2.15528
1.7631
2.10954
3.69083
2.50407
1.38487
2.00636
2.13536
2.64013
2.5257
2.01465
1.84722
2.20528
2.32081
2.68132
2.54565
1.88207
2.93327
1.96429
2.40453
2.30257
2.37178
2.75155
2.04627
2.51754
2.69318
2.24986
2.55848
1.94685
1.4624
2.65332
2.93196
2.12998
2.49996
3.24526
1.77899
3.53131
1.83144
2.02174
2.61431
2.7703
3.26724
2.17367
2.9087
2.4321
1.90743
2.54087
2.59576
2.59202
4.33577
2.31442
2.18581
3.04986
1.85822
2.4018
1.91251
1.80051
2.72962
2.62651
2.49068
2.31149
4.75726
2.41003
2.35194
2.13076
2.36859
2.66372
2.25986
2.27214
1.97737
1.89329
2.57551
2.25604
2.86893
2.09265
2.32195
2.6007
1.98958
2.57787
2.60402
1.56986
2.75532
2.73826
2.686
2.09429
2.14347
1.74998
2.10363
2.40657
1.57497
3.03894
2.19293
1.81612
2.61851
2.65874
2.41917
2.12172
3.25461
3.63265
1.95444
1.8098
2.81592
2.29246
2.58482
2.45089
2.18711
2.53431
2.67191
2.51376
2.46115
2.99926
2.14931
2.53809
3.0353
2.0373
2.00622
2.43605
2.78121
2.27723
2.59085
2.43335
1.67095
1.82173
1.68462
1.85072
1.95363
1.46166
3.93696
3.9934
1.50729
2.14854
1.75814
2.28634
1.67336
2.03002
1.84068
2.23859
1.82211
