Deviation
2.45385
1.99868
3.09672
2.73454
2.51528
2.21043
2.65165
2.8108
2.32216
2.07808
2.1303
2.71677
3.33677
2.26644
2.71987
3.16578
2.42718
3.17672
2.52795
2.78216
3.38779
1.73671
2.68468
2.65265
3.30022
2.70121
3.1289
2.27288
1.98139
2.50587
1.34602
2.85107
2.44187
3.10733
2.10949
2.4186
2.52539
2.39055
1.71553
3.29696
2.54569
1.7857
2.68855
2.44147
1.898
2.43097
2.64054
2.16875
2.53055
2.86708
3.99286
2.41471
2.59746
2.66154
2.02644
2.19306
3.40772
3.40862
2.84777
3.83228
2.12279
3.01029
2.21211
3.34607
2.25604
2.38159
3.35677
2.50305
2.55591
4.14789
2.46449
2.41515
2.84815
2.46449
2.8477
2.6154
2.51941
2.13366
2.57452
2.64284
2.86643
2.7369
2.14209
2.218
2.36714
3.05532
3.12479
1.90922
2.51773
2.33101
4.13024
2.01183
2.1982
2.34856
2.45592
2.4154
2.78265
2.26319
2.91775
2.16259
2.83881
2.16685
2.43077
2.23117
2.75653
2.50407
2.93868
3.33088
2.79004
1.97559
2.35348
1.63051
2.71211
3.47631
2.49792
3.21695
2.94621
2.20007
2.84012
1.79096
2.29967
4.66773
3.06589
2.16766
2.46401
2.38024
5.38885
2.30733
2.07576
3.04075
2.39215
2.15077
4.42405
1.64148
1.94302
2.44151
2.1531
3.06275
2.80832
1.87383
1.87889
2.59999
2.03975
2.22431
3.11653
2.17272
1.77937
2.6747
2.40759
2.3885
3.90862
3.93616
2.39629
2.3373
2.3162
2.38694
3.73515
1.81088
2.76892
2.42665
3.32853
3.39603
2.37037
3.13622
3.47267
2.2749
2.34818
3.17743
2.53616
2.8378
2.84119
4.66815
2.55867
1.96145
2.43468
1.9144
2.56594
1.45305
2.70096
2.54238
2.36055
2.46055
2.23797
2.74434
2.57761
2.82041
2.92389
3.37605
2.26389
2.05111
3.64235
3.0931
1.57342
2.39051
2.47208
1.96704
3.12329
2.54862
2.43689
2.2689
3.64607
2.2083
2.72527
2.3211
2.61195
2.27175
2.29045
2.80434
1.90022
2.99478
2.30381
2.11858
3.18999
2.36652
2.40604
1.91348
2.16295
1.98307
2.55948
2.46186
4.03574
2.59923
2.11353
2.65727
2.34551
2.91963
2.31192
3.12442
2.45065
3.18717
2.3603
2.78582
3.12426
2.32507
1.69611
2.50939
2.54642
2.40245
1.90218
2.01426
3.40928
2.49344
1.80508
3.22459
2.90651
2.43166
2.03604
2.28578
2.20532
1.67932
2.26955
2.58566
2.38089
2.42216
2.7275
2.81644
2.71143
2.52485
3.42543
3.17524
2.35419
2.1682
4.54875
3.16875
2.80028
2.28239
2.51512
3.38052
3.03862
2.38702
1.7841
4.17221
2.29455
2.2943
3.01286
3.80677
1.85379
1.90743
2.67708
4.48444
2.36151
2.45465
2.74934
2.4154
2.85592
3.18492
2.00929
2.03571
2.03489
2.03272
2.48154
2.76509
2.00357
2.63511
2.27826
2.12025
2.67422
2.39067
2.51493
2.99629
3.14344
2.74516
2.25073
3.17888
2.39592
1.58521
2.88946
2.47865
3.51205
3.72269
2.86462
2.85317
1.85453
2.25425
2.47928
2.79145
2.10814
3.00328
4.15686
2.4317
3.52331
2.75329
2.37318
2.07609
2.47545
2.14867
2.71287
2.67143
2.43057
2.30661
2.30193
2.96987
2.92949
2.36482
2.4718
2.42334
1.70952
2.8339
2.76715
2.41888
2.04416
1.97747
2.26648
2.26912
3.07457
4.83367
2.60228
2.46322
2.25143
2.82534
3.36351
2.75087
2.39162
2.67938
2.547
1.72527
1.94176
2.13494
2.43339
2.0963
2.43097
5.1432
2.13829
2.86705
2.09826
3.06208
2.549
2.50485
2.28179
2.43946
2.56449
2.45816
1.98317
3.77922
2.17277
2.42625
3.81829
3.51093
1.80171
2.03113
1.66065
2.86281
2.17601
2.86014
2.70918
2.05636
2.39845
2.98816
2.33214
2.42394
1.80812
2.12616
2.4203
2.10055
2.76151
2.0263
2.95544
2.6233
2.01407
2.12302
2.95395
2.5428
3.00296
2.16825
2.20145
2.0345
2.562
3.89042
2.28672
2.89857
2.53028
3.45134
2.09681
2.69019
2.27339
1.62237
3.53131
2.05888
2.99632
2.21787
2.7497
3.27632
2.8244
1.89112
2.23508
2.85447
2.49862
2.80623
2.06373
2.09143
2.5933
2.06017
2.39768
2.02746
2.10447
2.37673
2.84894
2.49029
2.77298
1.60231
3.0505
4.65401
1.89779
2.26968
2.99655
2.49316
2.03936
2.79664
3.0913
1.87351
4.32339
1.95218
3.05545
2.0896
2.13444
2.5622
2.64432
2.68662
2.13191
1.81093
2.75515
2.18523
1.962
2.61221
2.40572
2.31107
2.17615
2.54296
2.61873
2.74349
2.67473
3.09912
2.40763
2.45959
2.3137
1.7962
2.37871
1.81769
2.5743
1.78591
1.77595
2.38534
2.43705
1.52533
2.30291
2.51618
1.9211
3.0361
4.97406
2.96627
2.03132
2.25829
2.21619
2.07581
3.01371
1.57117
1.89515
1.80969
5.15192
2.10484
