Deviation
1.24304
1.25395
1.54074
1.38918
1.35372
1.41366
1.22076
1.43329
1.33248
1.13831
1.52327
1.47395
1.4021
1.44683
1.17393
1.59759
1.50729
1.47521
1.26787
1.25019
1.2948
1.18017
1.42437
1.2657
1.22468
1.33689
1.38231
1.42134
1.20573
1.50417
0.988216
1.22292
1.37748
1.45062
1.36325
1.56304
1.03946
1.19749
1.43697
1.35777
1.44453
1.64797
1.49187
2.05244
1.23075
1.37513
1.32096
1.16597
1.5026
1.27335
1.31493
1.44534
1.39825
1.37592
1.21456
1.62032
1.23948
1.06811
1.32385
1.31932
1.39811
1.53462
1.24855
1.35625
1.56911
1.23782
1.6626
1.45508
1.17759
1.63171
1.27227
1.22956
1.37592
1.27765
1.49318
1.37947
1.34522
1.57286
1.36662
1.42065
1.62877
1.37228
1.36433
1.35459
1.24509
1.7173
1.95122
1.2985
1.23075
1.68712
1.37926
1.09306
1.44392
1.58019
1.30084
1.21383
1.51857
1.07716
1.38153
1.6716
1.28492
1.26957
1.49836
1.4981
1.62955
1.49357
1.38239
1.20133
1.29215
1.1849
1.61747
1.49541
1.61656
1.08161
1.48825
1.28911
1.4276
1.42306
1.62515
1.2598
1.26632
1.06766
1.35756
1.5891
1.30498
1.37099
1.35893
1.1301
1.70418
1.42306
1.42732
1.52745
1.42299
1.09539
1.51093
1.08487
1.28499
1.14945
1.52115
1.30114
1.4074
1.19117
1.46468
1.34901
1.17334
0.955535
1.35082
1.31769
1.11341
1.2516
1.3767
1.48904
1.50853
1.17443
2.00939
1.46454
1.28117
1.23465
1.19462
1.28316
1.50058
1.20214
1.27811
1.52256
1.27427
1.15795
1.37898
1.48594
1.35784
1.30069
1.60457
1.08568
1.39544
1.37142
1.33248
1.45143
1.34289
1.38153
1.31873
1.27003
1.2979
1.46535
1.52796
1.31195
1.31493
1.42767
1.50534
1.43452
1.14664
1.32946
1.33784
1.18804
1.61304
1.44242
1.77843
1.43034
1.33263
1.43075
1.51825
1.32296
1.35719
1.599
1.49574
1.5751
1.27373
1.52469
1.18332
1.54392
1.33836
1.03729
1.40287
1.18208
1.31545
1.63801
1.28774
1.25505
1.21149
1.73231
1.1805
1.34893
1.25348
1.34347
1.54886
1.65681
1.6131
1.3461
1.37342
1.27181
1.27003
1.42883
1.51216
1.34741
1.28316
1.30423
1.30235
1.52784
1.28911
1.23258
1.48032
1.54867
1.50436
1.42732
1.31
1.41234
1.37364
1.42918
1.71296
1.34959
1.15913
1.63225
1.30287
1.64946
1.38536
1.53155
1.22452
1.22011
1.37634
1.39888
1.04773
1.05407
1.52687
1.55474
1.2534
1.36418
1.26167
1.20353
1.44812
1.33123
1.49508
1.18241
1.20589
1.06701
1.15532
1.21197
1.30438
1.2032
1.541
1.67885
1.55971
1.34784
1.20573
1.21407
1.64916
1.40643
1.49849
1.49134
1.26275
1.37156
1.35372
1.08487
1.33285
1.4382
1.65118
1.39376
1.0523
1.25466
1.32088
1.37926
1.32296
1.33447
1.46059
1.49796
1.42691
1.2234
1.3088
1.22533
1.25059
1.26562
1.8271
1.38571
1.29752
1.44127
1.14792
1.3254
1.16386
1.16907
1.333
1.27288
1.12096
1.46521
1.32755
1.81093
1.43793
1.6532
1.27404
1.94282
1.29533
1.24162
1.26562
1.74937
1.28972
1.59464
1.51113
1.13978
1.51378
1.56486
1.03521
1.18638
1.20166
1.32828
1.49187
1.28186
1.31873
1.56986
1.48277
1.09073
1.2577
1.39825
1.93092
1.38946
1.20743
1.91409
1.40615
1.47096
1.37028
1.20508
1.2054
1.46341
1.32695
1.69969
1.3522
1.46795
1.72669
1.19839
1.18133
1.41074
1.28888
1.27365
1.34179
1.31754
1.17834
1.20174
2.01489
1.52816
1.49521
1.33696
1.50247
1.10164
1.33792
1.15888
1.69738
1.1171
1.27742
1.30611
1.29351
1.45346
1.42423
1.27042
1.43274
1.41705
1.24611
1.21593
1.12192
1.09019
1.19092
0.996219
1.17501
1.48871
1.56624
1.20565
1.15473
1.36799
1.21883
1.51339
1.41234
1.58416
1.44534
1.45972
1.36066
1.33094
1.39291
1.54836
1.38231
1.34602
1.43922
1.01937
1.57317
1.15685
2.82895
0.960447
1.45332
1.51391
1.30993
1.9103
1.46575
1.46989
1.19404
1.39579
1.41241
0.874992
1.13088
1.31769
1.27042
1.37947
1.19487
1.55083
1.47089
1.58119
1.82785
1.23806
1.2633
1.51579
1.66502
1.22772
1.39888
1.13848
1.81261
1.21391
1.76943
1.40098
1.11085
1.30483
1.64118
1.34428
1.7765
1.36763
1.29215
1.38082
1.25957
1.77159
1.39825
1.47335
1.52925
1.33711
1.31269
1.37649
1.34004
1.49888
1.61426
1.24658
1.4833
1.29275
1.62455
1.28217
1.26159
1.30798
1.17718
1.4183
1.25153
1.5097
1.52392
1.50436
1.78564
1.69755
1.8778
1.13883
1.19716
1.33792
1.50319
1.12113
1.64666
1.55007
1.40364
1.62642
1.45898
1.57236
1.48158
1.37228
1.21496
1.60372
