Deviation
4.23915
2.50751
2.79916
2.81561
2.54635
2.60078
3.11178
2.90077
3.29091
3.21893
2.26752
5.48711
2.10451
2.01489
3.20309
3.45191
3.44714
2.54222
2.85052
3.11367
2.27486
2.61645
2.93323
2.6632
2.4989
3.3518
2.3276
2.25473
2.70513
2.37838
1.60457
2.67781
3.69125
2.43444
2.08453
2.8779
3.58932
4.38083
3.29321
2.68512
2.32199
2.09794
3.83934
1.66201
3.03894
3.19908
3.38724
2.81481
3.49184
2.88624
1.85077
2.6632
3.54831
2.65697
2.58982
1.81995
2.26752
2.65742
3.87982
2.25782
2.18671
3.14948
2.73425
2.55231
2.335
2.01767
2.97709
3.53561
2.28899
3.00155
2.27938
2.50305
2.30151
2.91802
2.86493
2.52749
2.18725
2.37636
2.98603
4.93727
3.09592
2.52291
2.37554
2.24541
4.56218
2.64995
4.12813
3.9574
2.60815
4.16588
2.33067
1.8054
2.32747
2.93163
2.62408
3.0098
2.2306
1.65154
2.33096
3.61954
2.23109
2.45061
2.39457
3.07852
2.70991
2.12657
2.78923
2.1158
2.18047
2.59444
4.51205
2.16404
2.7293
3.57907
2.49917
2.30415
3.35397
2.53074
4.3181
1.99593
3.12392
1.903
2.23968
1.62828
3.17626
2.48718
5.78065
2.44504
1.90156
2.77846
2.8294
3.37683
3.734
1.73423
2.66129
2.33772
2.64199
2.10847
2.26869
2.46795
2.22316
2.50043
2.99089
2.63035
2.93297
3.77694
4.06995
3.07868
2.49324
2.99416
1.72527
2.09705
3.06285
2.65553
2.47473
2.77072
2.49246
2.2937
2.31827
2.45313
2.71009
2.53067
2.95882
4.73416
3.86167
2.77161
2.23793
3.3141
2.48003
2.57898
2.31226
2.78959
2.85835
3.30284
2.33638
2.06853
2.36088
3.68213
2.05044
2.15378
2.11557
2.3637
2.56613
2.40237
2.50043
2.15442
2.43097
2.69067
2.11548
2.35614
4.05005
2.3971
4.79149
2.71251
3.79721
4.01319
2.24038
2.49253
2.61093
2.77606
2.12979
2.64444
2.2832
2.24558
2.33953
2.35577
2.45345
2.56449
2.45361
5.5247
2.2576
2.89766
2.14269
2.51434
2.39063
1.59458
2.53365
2.01129
2.77892
2.4693
2.27546
2.36619
2.70795
2.61142
2.58778
2.13095
3.05314
3.36371
2.29062
2.5656
5.94419
4.6122
3.4098
2.17858
2.14671
2.74449
3.34812
2.91035
2.20586
2.33126
2.85052
2.39853
2.11399
3.06234
3.06793
3.00912
1.86091
2.46425
3.83456
2.33092
2.13838
2.38554
2.79145
3.27778
2.84901
2.11867
2.64762
2.03306
2.24301
2.57761
2.75571
4.0632
2.28415
4.00539
2.48714
2.64662
3.23452
2.42451
1.62334
4.53002
1.8998
3.8659
4.76722
1.98726
3.39692
2.70197
2.09251
2.3855
2.90381
3.10535
2.44781
2.07826
2.94591
2.55526
3.10664
3.02734
2.90199
2.01839
4.04574
2.04407
2.95607
2.22673
2.69936
3.08447
2.41823
2.41694
3.75123
3.37855
2.70853
2.85568
2.39493
3.10099
2.63154
2.14881
1.9166
2.15032
2.83026
2.49627
2.57323
2.97939
2.29822
2.39481
2.33638
2.92487
2.21078
4.96978
5.11282
2.44589
2.05187
1.54886
3.0495
2.45009
1.68712
2.10428
2.1303
2.44091
2.43162
2.53527
2.09035
5.05313
2.24986
3.4108
2.64518
2.21114
2.44949
2.15873
2.79457
2.13168
2.221
2.95932
2.44921
2.77676
2.71356
3.29684
3.31691
2.13072
3.3559
1.89898
2.22532
3.12257
1.82689
1.94826
2.32995
2.21809
4.39374
2.80528
3.50722
2.74306
2.56957
1.99313
2.07855
2.40865
2.68421
2.9763
1.97316
5.11279
2.6635
3.29761
1.9472
2.18608
2.05497
3.39591
4.75854
1.59998
2.87316
2.42992
2.71168
2.54496
2.42952
4.22031
2.00171
3.05182
2.96716
2.36888
2.40812
2.27456
3.81238
3.88381
2.01256
4.96653
3.09472
2.87896
2.93798
1.76165
2.55085
2.97086
2.25912
2.01027
1.70866
3.32284
1.98643
2.57411
3.80079
2.65635
2.31962
3.3221
3.15787
2.58717
2.1994
2.60684
2.47715
3.00739
2.38702
2.79717
2.09504
2.59712
1.95554
2.13228
1.74252
2.94674
2.34835
3.4411
2.38118
3.33903
1.85986
2.58384
2.45924
2.37719
2.45185
2.22906
3.09811
2.55641
2.34493
2.76612
2.36516
2.32283
3.29264
2.49403
3.4168
2.7284
2.49976
2.73106
3.00446
2.11678
2.93183
2.53295
3.1895
4.27347
2.53863
4.39965
2.18917
1.89396
1.90578
2.12052
1.89112
2.93333
3.05272
2.53952
3.77977
2.90644
2.89248
2.21539
3.85147
2.62498
2.12662
3.04397
3.4458
3.05961
2.30155
3.52367
2.3561
2.28239
4.07262
2.23793
2.78572
3.30025
2.49792
2.78786
2.56686
2.35336
2.45381
2.78216
2.68213
4.59551
1.70631
1.96992
2.13127
2.61562
2.77941
3.82417
2.11089
1.92772
2.22546
3.30025
2.14731
2.11413
2.29442
3.96245
2.34597
1.72431
