Deviation
0.546441
0.667124
0.679932
0.448286
0.746984
0.489874
0.546441
0.480377
0.633509
0.552862
0.621795
0.506791
0.81164
0.783118
0.551264
0.696174
0.640587
0.647588
0.467134
0.946671
0.825531
0.592407
0.785742
0.586085
0.837673
0.746984
0.573061
0.650157
0.770371
0.601439
0.767055
0.575792
0.693352
0.652114
0.833449
0.683957
0.532817
0.733609
0.601602
0.534653
0.683814
0.76552
0.500563
0.490474
0.844549
0.59653
0.846404
0.741187
0.797506
0.628225
0.606794
0.666536
0.884907
0.653915
0.765904
0.543744
0.693211
0.874095
0.833802
0.707349
0.877453
0.568769
0.759736
0.612262
0.803019
0.480377
0.725953
0.652865
0.567734
0.832155
0.681804
0.654365
0.531712
0.599971
0.555515
0.664031
0.609213
0.654215
0.710254
0.698143
0.696174
0.622897
0.606309
0.910783
0.889658
0.621006
0.546979
0.399735
0.975235
0.579694
0.872412
0.682522
0.531712
0.696878
0.621795
0.718624
0.703179
0.571176
0.69744
0.725277
0.74264
0.78786
1.01368
0.666242
0.725277
0.76552
0.740922
0.792574
0.755855
0.606794
0.63675
0.623369
0.72406
0.736809
0.698283
0.711908
0.615138
0.653915
0.69744
0.48221
0.891309
0.648949
0.98891
0.548232
0.765136
0.725682
0.75741
0.690519
0.41537
0.759219
0.825412
0.688955
0.842574
0.744223
0.697862
0.590584
0.667124
0.790965
0.828495
0.744223
0.829204
0.819692
0.558332
0.777464
0.674431
0.683527
0.708319
0.698143
0.840244
0.734811
0.864283
0.725547
0.469854
0.581551
0.709425
0.746984
0.667124
0.668445
0.911752
0.586085
0.588255
0.681804
0.798243
0.711495
0.880019
0.634745
0.725277
0.812605
0.725953
0.711908
0.812605
0.681804
0.669178
0.85768
0.509685
0.502323
0.782617
0.672685
0.555515
0.76552
0.687246
0.489674
0.621795
0.762312
0.521661
0.7392
0.623369
0.945117
0.669178
0.605662
0.668738
0.738802
0.669325
0.603879
0.733609
0.883688
0.809826
0.667858
0.797383
0.868808
0.579694
0.626976
0.725682
0.589088
0.548232
0.839543
0.843155
0.665211
0.889107
0.478127
0.711908
0.651211
0.789476
0.453936
0.698283
0.712321
0.862012
0.682522
0.66122
0.632114
0.682522
0.707349
0.616252
0.56026
0.652865
0.59653
0.739598
0.810552
0.835681
0.862694
0.495643
0.682522
0.669178
0.63675
1.02818
0.623369
0.773038
0.800206
0.550018
0.59075
0.598826
0.922016
0.431574
0.83074
0.579694
0.638902
0.725682
0.749865
0.592407
0.763212
0.886899
0.69744
0.66122
0.601602
0.635826
0.579694
0.540307
0.846057
0.653465
0.935002
0.652114
0.59653
0.683957
0.669325
0.752084
0.676028
0.734811
0.668445
0.726088
0.786864
0.803751
0.623369
0.646073
0.698283
0.696174
0.662701
0.623212
0.542842
0.616252
0.790841
0.88712
0.657801
0.813088
0.655861
0.635826
0.63675
0.620058
0.515803
0.668885
0.48525
0.677477
0.813449
0.48525
0.540307
0.738271
0.564791
0.711908
0.475866
0.77215
0.856307
0.782116
0.899738
0.598826
0.72406
0.683097
0.521661
0.599971
0.478127
0.638595
0.664031
0.668445
0.540307
0.425627
0.774179
0.558332
0.540307
0.638134
0.717122
0.475248
0.577661
0.774306
0.651211
0.521661
0.677477
0.852636
0.412766
0.710943
0.711908
0.732807
0.732673
0.587255
0.577661
0.651211
0.712183
0.473801
0.693211
0.345543
0.75091
0.785742
1.05714
0.525965
0.63675
0.808008
0.710943
0.690519
0.749211
0.651211
0.573061
0.968679
0.683527
0.695188
0.749865
0.738271
0.564791
0.868357
0.778724
0.698143
0.712321
0.525965
0.606633
0.752475
0.696174
0.723247
0.555515
0.790841
0.570146
0.599971
0.668445
0.374147
0.735877
0.710254
0.7392
0.62494
0.469228
0.495643
0.715479
0.635826
0.694341
0.577661
0.499191
0.704711
0.790097
0.536667
0.668885
0.738271
0.567561
0.442343
0.616252
0.513899
0.575792
0.933743
0.717122
0.766288
0.683957
0.749211
0.777716
0.761282
0.568941
0.628849
0.749865
0.877677
0.709425
0.682522
0.531712
0.648949
0.616252
0.809342
0.725682
0.605986
0.900283
0.767183
0.666242
0.635826
0.786864
0.584913
0.736676
0.672685
0.528012
0.651211
0.584745
0.630562
0.86451
0.739465
0.506017
0.609213
0.583235
0.594554
0.589753
0.74264
0.683097
0.712183
0.546979
0.630562
0.706101
0.513517
0.61895
0.662701
0.790965
0.606794
0.711908
0.685389
0.730798
0.848949
0.513899
0.774306
0.724736
0.524472
0.59653
0.852636
0.62274
0.873871
0.572377
0.739598
0.40582
0.683814
0.726088
0.932272
0.552862
0.723247
0.528754
0.785742
0.659587
0.725682
0.648949
0.9154
0.588255
0.882578
0.683957
1.00893
0.642573
0.525219
0.505048
0.734811
0.725682
0.765136
0.667124
0.648949
0.683527
0.800328
0.681228
0.56026
0.632114
0.759219
0.614659
0.827784
1.01571
0.815856
0.616252
0.685389
0.506017
0.992374
0.998185
0.683957
0.534103
0.612262
0.764623
0.664031
0.837322
0.540307
0.544464
