Deviation
4.37346
3.90393
4.71262
4.2728
4.23503
2.95478
3.33515
5.58024
4.15405
3.39888
4.48424
4.43774
4.68596
3.67925
2.50039
3.28032
3.88291
3.34114
2.29066
4.13281
2.59516
3.90222
4.09671
3.29002
4.17169
4.78463
4.43595
4.98298
5.02295
2.56074
3.83234
4.13276
2.98636
3.74383
5.07659
3.17755
5.11949
4.17343
3.33292
3.69478
4.80497
3.44771
2.74909
3.09139
2.75628
4.56093
5.29774
3.34223
3.14462
3.01179
4.1073
4.19545
4.36819
2.8304
2.54176
2.56074
5.01217
4.45859
2.85811
3.03762
4.65359
5.37028
4.08183
3.05846
2.51984
3.66877
4.54879
3.76105
2.90415
3.43683
3.46492
4.66357
4.00394
3.83228
2.63389
2.80392
3.96297
4.02399
4.9262
6.12029
4.28009
4.38736
4.6429
4.91692
4.44608
3.80311
4.14647
5.25909
3.30153
2.46632
5.3032
4.99041
4.9794
4.89119
3.63589
4.20124
3.68652
1.67996
5.08545
4.41498
4.30644
5.38079
4.18087
5.13891
3.92419
4.61395
3.48377
3.77689
2.51161
5.39107
2.36059
4.33932
5.05533
4.41737
4.77753
5.09635
4.05926
2.04575
3.80901
2.93871
4.22261
4.93707
3.89143
3.66334
3.23827
2.82263
4.26626
3.24299
4.11574
2.88871
3.19451
4.98631
4.63963
2.85028
3.21808
4.18157
4.41124
3.20743
2.93671
5.05086
3.73801
2.61431
4.84386
2.11024
2.11362
3.785
5.11179
2.42342
3.32488
4.36392
4.57916
3.65243
4.21654
4.6896
2.95982
4.9406
4.26502
4.26053
4.31004
3.19963
4.69868
2.15269
3.93808
3.96307
4.15523
4.07199
5.31192
3.91609
4.2039
3.55965
4.71262
2.66625
4.60393
4.82037
3.53592
4.89371
2.74649
2.98708
4.09645
2.80549
5.00297
4.88957
2.61247
3.24565
5.19688
2.95216
2.79433
4.69549
3.57213
3.85671
3.92214
2.48007
4.04499
4.86833
4.09073
4.61601
3.27119
3.8488
2.87858
4.16581
3.78309
4.05276
4.51383
4.63654
3.15253
2.69169
3.89241
3.49299
5.76799
2.75429
3.71133
3.15262
4.92046
2.15846
3.46416
2.55388
2.99747
4.32561
4.05339
2.82041
4.28931
3.53372
2.85746
2.32359
2.20514
2.38221
4.79549
3.9786
2.90074
3.95646
2.76615
4.97586
4.44522
2.91594
2.94001
3.04226
4.73768
3.00661
2.5266
2.32701
4.28901
2.3878
2.60127
5.28654
4.1738
5.01209
1.81223
2.99302
4.22885
5.52101
2.93641
4.49186
2.62173
3.34788
4.09602
2.78639
3.11729
1.99175
2.56621
2.2043
5.07232
2.08669
4.77187
2.76332
3.24121
4.23156
2.93821
4.85334
4.23957
5.16006
2.52061
5.68177
4.30225
3.52038
5.53392
2.63389
3.40729
2.32494
2.73353
4.72183
2.29776
4.81027
4.37371
5.54146
4.3159
3.90162
3.18624
5.02828
3.91591
6.28746
4.96301
3.90079
4.25369
2.80602
4.2865
3.09909
3.12677
5.01375
3.67752
4.11986
3.44958
3.52531
5.09967
5.76969
3.75703
2.32541
5.70159
2.08514
2.36275
4.02687
2.90685
4.48536
4.47128
5.1773
4.11922
4.31574
5.12718
3.00034
5.68841
1.86354
4.35839
4.28108
4.94808
4.54782
2.48426
3.53406
3.43996
3.27386
2.91671
2.30402
4.19342
4.97903
4.54892
4.35078
5.45386
3.87297
5.8922
3.84674
4.05827
3.17135
2.58171
4.17697
3.62776
1.93199
3.47802
3.02225
3.73862
4.09398
4.98631
4.50194
2.1969
3.54356
3.36718
3.10853
3.81333
2.54438
2.68096
3.38973
2.67473
2.14182
2.60797
5.05742
4.48407
2.87841
3.1655
4.87857
2.10773
2.12915
2.75916
2.52244
5.49044
4.14115
3.82781
5.97633
2.31666
4.09755
4.24735
3.14453
2.95083
4.07375
2.26072
4.70838
5.11894
4.95202
3.84069
2.43286
3.82652
4.3768
3.78736
3.54986
3.64133
4.4742
5.25531
4.36116
5.23572
3.60489
4.43631
2.93868
4.92638
4.64499
2.41945
2.89857
4.04087
3.87011
5.51038
4.20007
2.50982
4.82789
3.94408
4.16706
4.45622
2.77662
6.30198
2.66478
1.96808
2.2689
3.35379
4.64898
2.91661
2.44977
3.9767
2.99966
3.38229
4.79183
3.92354
2.88634
4.88768
5.32084
1.82334
4.59666
3.73563
4.3668
1.97851
4.75509
3.70104
3.99036
3.8187
3.81236
5.69117
2.87323
3.07715
4.24668
3.57065
4.70023
3.23622
4.6589
3.327
4.11393
3.14322
4.01319
2.69158
3.63532
4.81882
3.83487
2.72146
2.45991
4.85486
3.44899
4.49278
2.94334
4.82679
3.34627
3.95901
3.41649
4.76574
2.73045
2.89289
2.84546
4.83523
2.3832
3.24354
2.53659
2.30257
3.72543
5.46275
2.63236
4.50546
3.61781
4.15813
2.51972
3.6045
3.9894
5.65711
2.50704
4.69741
4.20252
3.25127
4.72975
3.06019
4.9833
2.67242
2.78463
2.60673
2.32692
4.74275
2.89938
2.96756
4.49278
5.14284
2.63366
